Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Platform,Genre,Publisher
14386,2016.0,0.0,0.03,0.0,0.0,0.03,13,11,11
14387,2010.0,0.03,0.0,0.0,0.0,0.03,26,3,3
14388,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14389,2006.0,0.02,0.01,0.0,0.0,0.03,29,3,3
14390,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14391,2003.0,0.0,0.03,0.0,0.01,0.03,13,4,4
14392,2006.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14393,2017.0,0.0,0.0,0.03,0.0,0.03,18,7,7
14394,2011.0,0.0,0.03,0.0,0.0,0.03,4,0,0
14395,2014.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14396,2002.0,0.02,0.01,0.0,0.0,0.03,7,4,4
14397,2015.0,0.0,0.0,0.03,0.0,0.03,20,4,4
14398,2007.0,0.01,0.01,0.0,0.0,0.03,13,0,0
14399,2008.0,0.0,0.0,0.03,0.0,0.03,28,8,8
14400,2010.0,0.03,0.0,0.0,0.0,0.03,19,7,7
14401,2002.0,0.02,0.01,0.0,0.0,0.03,16,5,5
14402,2014.0,0.0,0.0,0.03,0.0,0.03,17,7,7
14403,2010.0,0.03,0.0,0.0,0.0,0.03,26,0,0
14404,2010.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14405,2012.0,0.03,0.0,0.0,0.0,0.03,2,1,1
14406,2013.0,0.0,0.0,0.03,0.0,0.03,17,2,2
14407,2011.0,0.0,0.02,0.0,0.01,0.03,13,9,9
14408,1998.0,0.0,0.0,0.03,0.0,0.03,21,1,1
14409,2009.0,0.03,0.0,0.0,0.0,0.03,4,9,9
14410,2010.0,0.0,0.03,0.0,0.01,0.03,13,10,10
14411,2005.0,0.0,0.03,0.0,0.0,0.03,13,11,11
14412,2009.0,0.0,0.0,0.03,0.0,0.03,16,2,2
14413,2015.0,0.0,0.03,0.0,0.0,0.03,30,6,6
14414,2012.0,0.0,0.02,0.0,0.0,0.03,13,10,10
14415,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14416,2009.0,0.0,0.03,0.0,0.01,0.03,13,0,0
14417,2009.0,0.0,0.0,0.03,0.0,0.03,19,10,10
14418,2004.0,0.0,0.02,0.0,0.01,0.03,13,11,11
14419,1994.0,0.0,0.0,0.03,0.0,0.03,8,3,3
14420,2008.0,0.03,0.0,0.0,0.0,0.03,19,0,0
14421,2008.0,0.02,0.0,0.0,0.0,0.03,4,7,7
14422,2005.0,0.02,0.01,0.0,0.0,0.03,29,7,7
14423,2006.0,0.03,0.0,0.0,0.0,0.03,19,5,5
14424,2009.0,0.0,0.02,0.0,0.01,0.03,13,11,11
14425,2008.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14426,2008.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14427,2004.0,0.02,0.01,0.0,0.0,0.03,29,0,0
14428,2013.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14429,2009.0,0.02,0.0,0.0,0.01,0.03,17,10,10
14430,2016.0,0.0,0.0,0.03,0.0,0.03,18,0,0
14431,2008.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14432,1995.0,0.0,0.0,0.03,0.0,0.03,12,2,2
14433,2001.0,0.02,0.01,0.0,0.0,0.03,16,10,10
14434,1998.0,0.02,0.01,0.0,0.0,0.03,15,6,6
14435,2015.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14436,2006.0,0.03,0.0,0.0,0.0,0.03,4,0,0
14437,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14438,2006.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14439,2011.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14440,2015.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14441,2015.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14442,2015.0,0.0,0.03,0.0,0.0,0.03,13,0,0
14443,2006.0,0.0,0.0,0.03,0.0,0.03,6,7,7
14444,2012.0,0.0,0.0,0.03,0.0,0.03,19,0,0
14445,2010.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14446,1999.0,0.0,0.0,0.03,0.0,0.03,15,1,1
14447,2011.0,0.0,0.0,0.03,0.0,0.03,4,3,3
14448,2008.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14449,2007.0,0.0,0.0,0.03,0.0,0.03,16,9,9
14450,2009.0,0.01,0.01,0.0,0.0,0.03,13,8,8
14451,2003.0,0.02,0.01,0.0,0.0,0.03,7,10,10
14452,2010.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14453,2011.0,0.0,0.0,0.03,0.0,0.03,4,3,3
14454,2007.0,0.03,0.0,0.0,0.0,0.03,19,5,5
14455,1997.0,0.02,0.01,0.0,0.0,0.03,15,6,6
14456,2011.0,0.0,0.03,0.0,0.0,0.03,26,3,3
14457,2008.0,0.0,0.03,0.0,0.0,0.03,26,3,3
14458,2012.0,0.0,0.0,0.03,0.0,0.03,2,1,1
14459,2008.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14460,2005.0,0.01,0.01,0.0,0.0,0.03,16,9,9
14461,2007.0,0.03,0.0,0.0,0.0,0.03,4,0,0
14462,2003.0,0.02,0.01,0.0,0.0,0.03,29,6,6
14463,2006.0,0.03,0.0,0.0,0.0,0.03,19,5,5
14464,2015.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14465,2001.0,0.02,0.01,0.0,0.0,0.03,15,0,0
14466,2016.0,0.0,0.0,0.03,0.0,0.03,20,7,7
14467,2010.0,0.0,0.0,0.03,0.0,0.03,28,2,2
14468,2008.0,0.0,0.02,0.0,0.01,0.03,13,11,11
14469,2004.0,0.01,0.01,0.0,0.0,0.03,16,7,7
14470,2015.0,0.02,0.0,0.01,0.0,0.03,2,7,7
14471,2010.0,0.0,0.0,0.03,0.0,0.03,4,10,10
14472,2014.0,0.0,0.03,0.0,0.0,0.03,13,7,7
14473,2014.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14474,2009.0,0.0,0.0,0.03,0.0,0.03,19,9,9
14475,2014.0,0.0,0.0,0.03,0.0,0.03,27,3,3
14477,2008.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14478,1996.0,0.02,0.01,0.0,0.0,0.03,15,8,8
14479,2002.0,0.02,0.01,0.0,0.0,0.03,6,4,4
14480,2015.0,0.0,0.0,0.03,0.0,0.03,2,4,4
14481,2007.0,0.0,0.0,0.03,0.0,0.03,19,10,10
14482,2015.0,0.0,0.03,0.0,0.0,0.03,2,0,0
14483,2007.0,0.0,0.02,0.0,0.01,0.03,13,0,0
14484,2014.0,0.01,0.01,0.0,0.0,0.03,2,0,0
14485,2016.0,0.01,0.02,0.0,0.0,0.03,28,0,0
14486,2014.0,0.03,0.0,0.0,0.0,0.03,17,8,8
14487,2004.0,0.02,0.01,0.0,0.0,0.03,6,5,5
14488,2001.0,0.02,0.01,0.0,0.0,0.03,15,6,6
14489,2007.0,0.0,0.0,0.03,0.0,0.03,16,3,3
14490,2005.0,0.02,0.01,0.0,0.0,0.03,6,3,3
14491,2010.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14492,2008.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14493,2004.0,0.02,0.01,0.0,0.0,0.03,6,6,6
14494,2010.0,0.0,0.0,0.03,0.0,0.03,28,2,2
14495,1998.0,0.02,0.01,0.0,0.0,0.03,10,4,4
14496,1999.0,0.02,0.01,0.0,0.0,0.03,10,0,0
14497,1998.0,0.02,0.01,0.0,0.0,0.03,10,10,10
14498,2009.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14499,2003.0,0.02,0.01,0.0,0.0,0.03,6,7,7
14500,2007.0,0.03,0.0,0.0,0.0,0.03,19,4,4
14501,2010.0,0.0,0.0,0.03,0.0,0.03,19,2,2
14502,2007.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14503,2008.0,0.0,0.02,0.0,0.01,0.03,13,6,6
14504,2010.0,0.0,0.0,0.03,0.0,0.03,4,3,3
14505,1995.0,0.0,0.0,0.03,0.0,0.03,23,3,3
14506,2005.0,0.02,0.01,0.0,0.0,0.03,6,5,5
14507,2008.0,0.03,0.0,0.0,0.0,0.03,19,0,0
14508,2010.0,0.01,0.0,0.02,0.0,0.03,19,3,3
14509,2009.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14510,1988.0,0.0,0.02,0.0,0.01,0.03,13,9,9
14511,2012.0,0.0,0.0,0.03,0.0,0.03,17,3,3
14512,2010.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14513,2011.0,0.03,0.0,0.0,0.0,0.03,13,3,3
14514,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14515,1995.0,0.0,0.0,0.03,0.0,0.03,23,11,11
14516,2009.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14517,2007.0,0.0,0.0,0.03,0.0,0.03,16,11,11
14518,1998.0,0.02,0.01,0.0,0.0,0.03,15,11,11
14519,2012.0,0.0,0.02,0.0,0.01,0.03,13,8,8
14520,2006.0,0.0,0.0,0.03,0.0,0.03,16,11,11
14521,1996.0,0.02,0.01,0.0,0.0,0.03,15,8,8
14522,2009.0,0.01,0.01,0.0,0.0,0.03,4,9,9
14523,2006.0,0.02,0.01,0.0,0.0,0.03,19,11,11
14524,2009.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14526,1995.0,0.02,0.01,0.0,0.0,0.03,15,2,2
14527,2011.0,0.0,0.03,0.0,0.0,0.03,4,1,1
14528,2008.0,0.03,0.0,0.0,0.0,0.03,26,1,1
14529,2009.0,0.0,0.02,0.0,0.01,0.03,13,4,4
14530,2013.0,0.0,0.0,0.03,0.0,0.03,17,9,9
14531,2004.0,0.02,0.01,0.0,0.0,0.03,6,8,8
14532,2010.0,0.03,0.0,0.0,0.0,0.03,13,0,0
14533,2016.0,0.0,0.03,0.0,0.0,0.03,13,6,6
14534,2008.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14535,2006.0,0.03,0.0,0.0,0.0,0.03,4,0,0
14536,2005.0,0.02,0.01,0.0,0.0,0.03,6,5,5
14537,2011.0,0.0,0.0,0.03,0.0,0.03,28,7,7
14538,2003.0,0.02,0.01,0.0,0.0,0.03,29,11,11
14539,2004.0,0.02,0.01,0.0,0.0,0.03,6,10,10
14540,1997.0,0.02,0.01,0.0,0.0,0.03,15,11,11
14541,2010.0,0.0,0.0,0.03,0.0,0.03,19,9,9
14542,2010.0,0.0,0.0,0.03,0.0,0.03,26,11,11
14543,2010.0,0.0,0.02,0.0,0.01,0.03,13,11,11
14544,2006.0,0.02,0.01,0.0,0.0,0.03,29,0,0
14545,2003.0,0.02,0.01,0.0,0.0,0.03,6,4,4
14546,2009.0,0.0,0.02,0.0,0.01,0.03,13,7,7
14547,2005.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14548,2015.0,0.0,0.03,0.0,0.0,0.03,28,0,0
14549,2008.0,0.0,0.0,0.03,0.0,0.03,19,3,3
14550,2008.0,0.01,0.01,0.0,0.0,0.03,13,0,0
14551,2010.0,0.0,0.0,0.03,0.0,0.03,4,7,7
14552,2015.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14553,2009.0,0.03,0.0,0.0,0.0,0.03,4,6,6
14554,2011.0,0.0,0.02,0.0,0.01,0.03,17,10,10
14555,2005.0,0.02,0.01,0.0,0.0,0.03,6,4,4
14556,2002.0,0.01,0.01,0.0,0.0,0.03,16,11,11
14557,2013.0,0.02,0.01,0.0,0.0,0.03,2,0,0
14558,2016.0,0.0,0.03,0.0,0.0,0.03,13,10,10
14559,1996.0,0.0,0.0,0.03,0.0,0.03,14,7,7
14560,2008.0,0.0,0.0,0.03,0.0,0.03,16,9,9
14561,2010.0,0.03,0.0,0.0,0.0,0.03,26,6,6
14562,2015.0,0.0,0.0,0.03,0.0,0.03,20,7,7
14563,2001.0,0.02,0.01,0.0,0.0,0.03,6,0,0
14564,2011.0,0.0,0.0,0.03,0.0,0.03,19,3,3
14565,2009.0,0.0,0.02,0.0,0.01,0.03,17,11,11
14566,2007.0,0.03,0.0,0.0,0.0,0.03,4,1,1
14567,2006.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14568,2010.0,0.0,0.03,0.0,0.0,0.03,4,1,1
14569,1995.0,0.0,0.0,0.03,0.0,0.03,23,3,3
14570,2012.0,0.0,0.0,0.03,0.0,0.03,19,0,0
14571,2008.0,0.0,0.02,0.0,0.0,0.03,13,1,1
14572,2009.0,0.0,0.02,0.0,0.01,0.03,13,9,9
14573,2008.0,0.02,0.0,0.0,0.0,0.03,4,0,0
14574,2006.0,0.0,0.0,0.03,0.0,0.03,17,3,3
14575,2009.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14576,2007.0,0.03,0.0,0.0,0.0,0.03,19,10,10
14577,2009.0,0.0,0.03,0.0,0.0,0.03,26,1,1
14578,2009.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14579,2012.0,0.0,0.03,0.0,0.0,0.03,4,5,5
14580,2013.0,0.03,0.0,0.0,0.0,0.03,2,0,0
14581,2002.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14582,2015.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14583,2010.0,0.0,0.02,0.0,0.0,0.03,28,3,3
14584,2015.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14585,2014.0,0.0,0.0,0.03,0.0,0.03,2,3,3
14587,2008.0,0.03,0.0,0.0,0.0,0.03,4,3,3
14588,2005.0,0.01,0.01,0.0,0.0,0.03,16,8,8
14589,2004.0,0.01,0.01,0.0,0.0,0.03,13,8,8
14590,2007.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14591,2013.0,0.0,0.0,0.03,0.0,0.03,19,3,3
14592,2015.0,0.03,0.0,0.0,0.0,0.03,30,1,1
14593,2003.0,0.02,0.01,0.0,0.0,0.03,29,4,4
14594,2010.0,0.0,0.02,0.0,0.01,0.03,17,10,10
14595,1996.0,0.02,0.01,0.0,0.0,0.03,15,0,0
14596,2008.0,0.0,0.0,0.03,0.0,0.03,4,11,11
14597,2002.0,0.02,0.01,0.0,0.0,0.03,29,7,7
14598,2003.0,0.02,0.01,0.0,0.0,0.03,7,6,6
14599,2006.0,0.0,0.0,0.03,0.0,0.03,16,9,9
14600,2009.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14601,2007.0,0.01,0.01,0.0,0.0,0.03,26,6,6
14602,1992.0,0.02,0.0,0.0,0.0,0.03,13,8,8
14603,2002.0,0.02,0.01,0.0,0.0,0.03,6,0,0
14604,2015.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14605,2010.0,0.03,0.0,0.0,0.0,0.03,4,9,9
14606,2004.0,0.02,0.01,0.0,0.0,0.03,29,11,11
14607,2006.0,0.0,0.0,0.03,0.0,0.03,6,10,10
14608,2009.0,0.0,0.0,0.03,0.0,0.03,4,3,3
14609,2012.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14610,2006.0,0.03,0.0,0.0,0.0,0.03,4,0,0
14611,2010.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14612,2016.0,0.01,0.01,0.0,0.0,0.03,30,0,0
14613,2016.0,0.0,0.0,0.03,0.0,0.03,2,7,7
14614,2006.0,0.03,0.0,0.0,0.0,0.03,19,6,6
14615,2010.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14616,2003.0,0.02,0.01,0.0,0.0,0.03,6,0,0
14617,2016.0,0.0,0.0,0.03,0.0,0.03,2,0,0
14618,2014.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14619,2015.0,0.0,0.0,0.03,0.0,0.03,20,7,7
14620,2011.0,0.0,0.0,0.03,0.0,0.03,17,3,3
14621,2015.0,0.0,0.03,0.0,0.0,0.03,28,0,0
14622,2011.0,0.03,0.0,0.0,0.0,0.03,28,3,3
14623,2010.0,0.02,0.0,0.0,0.0,0.03,26,10,10
14624,2000.0,0.02,0.01,0.0,0.0,0.03,15,6,6
14625,2013.0,0.01,0.01,0.0,0.0,0.03,27,3,3
14626,2015.0,0.0,0.0,0.03,0.0,0.03,18,7,7
14627,2010.0,0.0,0.0,0.03,0.0,0.03,28,8,8
14628,2015.0,0.0,0.0,0.03,0.0,0.03,2,11,11
14629,2006.0,0.0,0.0,0.03,0.0,0.03,6,10,10
14630,2009.0,0.01,0.01,0.0,0.0,0.03,13,0,0
14631,2002.0,0.02,0.01,0.0,0.0,0.03,29,6,6
14632,2010.0,0.0,0.0,0.03,0.0,0.03,19,11,11
14633,2006.0,0.0,0.0,0.03,0.0,0.03,16,11,11
14634,2015.0,0.0,0.03,0.0,0.0,0.03,13,1,1
14635,2010.0,0.0,0.02,0.0,0.0,0.03,4,3,3
14636,2002.0,0.0,0.0,0.03,0.0,0.03,6,2,2
14637,2008.0,0.03,0.0,0.0,0.0,0.03,4,5,5
14638,2016.0,0.0,0.03,0.0,0.0,0.03,13,11,11
14639,2005.0,0.03,0.0,0.0,0.0,0.03,19,7,7
14640,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14641,2004.0,0.02,0.01,0.0,0.0,0.03,29,1,1
14642,2011.0,0.0,0.03,0.0,0.0,0.03,28,3,3
14643,2016.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14644,2003.0,0.02,0.01,0.0,0.0,0.03,29,6,6
14645,2011.0,0.0,0.02,0.0,0.01,0.03,13,5,5
14646,2012.0,0.0,0.03,0.0,0.0,0.03,27,4,4
14647,2009.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14648,2009.0,0.03,0.0,0.0,0.0,0.03,26,0,0
14649,2012.0,0.0,0.02,0.0,0.0,0.03,13,1,1
14650,2015.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14651,2009.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14652,2010.0,0.0,0.0,0.03,0.0,0.03,19,2,2
14653,2009.0,0.03,0.0,0.0,0.0,0.03,26,5,5
14654,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14655,2010.0,0.0,0.02,0.0,0.0,0.03,28,10,10
14656,2010.0,0.0,0.02,0.0,0.0,0.03,13,7,7
14657,2008.0,0.0,0.02,0.0,0.0,0.03,13,3,3
14658,2004.0,0.0,0.02,0.0,0.0,0.03,13,8,8
14659,2000.0,0.02,0.01,0.0,0.0,0.03,15,1,1
14660,2011.0,0.0,0.02,0.0,0.01,0.03,19,3,3
14661,2013.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14662,2002.0,0.02,0.01,0.0,0.0,0.03,7,0,0
14663,2005.0,0.02,0.01,0.0,0.0,0.03,6,0,0
14664,1994.0,0.0,0.0,0.03,0.0,0.03,23,0,0
14665,2005.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14666,2006.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14667,2008.0,0.0,0.0,0.03,0.0,0.03,16,2,2
14668,2012.0,0.0,0.0,0.03,0.0,0.03,28,0,0
14669,2015.0,0.0,0.03,0.0,0.0,0.03,13,6,6
14670,2005.0,0.02,0.01,0.0,0.0,0.03,29,2,2
14671,2002.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14672,2007.0,0.03,0.0,0.0,0.0,0.03,4,5,5
14673,2006.0,0.0,0.02,0.0,0.0,0.03,13,11,11
14674,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14675,2009.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14676,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14677,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14678,2012.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14680,2008.0,0.0,0.0,0.03,0.0,0.03,4,11,11
14681,2012.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14682,2010.0,0.0,0.02,0.0,0.01,0.03,13,3,3
14683,2016.0,0.02,0.0,0.0,0.01,0.03,18,0,0
14684,2012.0,0.0,0.02,0.0,0.0,0.03,4,0,0
14685,2006.0,0.0,0.0,0.03,0.0,0.03,4,7,7
14686,2005.0,0.02,0.01,0.0,0.0,0.03,7,4,4
14687,2008.0,0.03,0.0,0.0,0.0,0.03,4,1,1
14688,2015.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14689,2011.0,0.0,0.0,0.03,0.0,0.03,20,9,9
14690,2013.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14691,2001.0,0.0,0.02,0.0,0.0,0.03,13,11,11
14692,2009.0,0.03,0.0,0.0,0.0,0.03,26,1,1
14693,2011.0,0.0,0.02,0.0,0.0,0.03,26,3,3
14694,1995.0,0.0,0.0,0.03,0.0,0.03,21,2,2
14695,2016.0,0.0,0.0,0.03,0.0,0.03,20,0,0
14696,2011.0,0.0,0.0,0.03,0.0,0.03,28,0,0
14697,2013.0,0.0,0.0,0.03,0.0,0.03,20,7,7
14698,2008.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14700,2007.0,0.02,0.0,0.0,0.0,0.03,19,5,5
14702,2015.0,0.0,0.0,0.03,0.0,0.03,2,0,0
14703,2006.0,0.03,0.0,0.0,0.0,0.03,4,9,9
14704,2011.0,0.0,0.02,0.0,0.01,0.03,13,7,7
14705,2013.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14706,2008.0,0.0,0.02,0.0,0.0,0.03,4,6,6
14707,2009.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14708,2002.0,0.02,0.01,0.0,0.0,0.03,6,10,10
14709,2008.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14710,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14711,2011.0,0.0,0.0,0.03,0.0,0.03,28,7,7
14712,2008.0,0.0,0.02,0.0,0.01,0.03,13,9,9
14713,1998.0,0.02,0.01,0.0,0.0,0.03,15,3,3
14714,2003.0,0.02,0.01,0.0,0.0,0.03,6,8,8
14715,2005.0,0.01,0.01,0.0,0.0,0.03,16,6,6
14716,2011.0,0.0,0.0,0.03,0.0,0.03,19,3,3
14717,2009.0,0.03,0.0,0.0,0.0,0.03,4,9,9
14718,1997.0,0.02,0.01,0.0,0.0,0.03,15,3,3
14719,2003.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14720,2007.0,0.0,0.0,0.03,0.0,0.03,26,0,0
14721,2016.0,0.01,0.01,0.0,0.0,0.03,17,0,0
14722,2011.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14723,2007.0,0.0,0.0,0.03,0.0,0.03,16,11,11
14724,2011.0,0.0,0.02,0.0,0.0,0.03,13,11,11
14725,2003.0,0.0,0.02,0.0,0.0,0.03,13,8,8
14726,2003.0,0.02,0.01,0.0,0.0,0.03,7,6,6
14727,2006.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14728,2003.0,0.02,0.01,0.0,0.0,0.03,7,6,6
14729,2012.0,0.0,0.02,0.0,0.0,0.03,4,5,5
14730,2011.0,0.0,0.0,0.03,0.0,0.03,19,3,3
14731,2008.0,0.0,0.02,0.0,0.0,0.03,13,9,9
14732,2006.0,0.0,0.02,0.0,0.01,0.03,13,7,7
14733,2006.0,0.02,0.01,0.0,0.0,0.03,6,8,8
14734,2002.0,0.02,0.01,0.0,0.0,0.03,6,10,10
14735,2009.0,0.0,0.02,0.0,0.0,0.03,26,9,9
14736,2007.0,0.03,0.0,0.0,0.0,0.03,4,1,1
14737,2009.0,0.0,0.0,0.03,0.0,0.03,4,1,1
14738,2011.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14739,2007.0,0.0,0.0,0.03,0.0,0.03,4,7,7
14740,2005.0,0.02,0.01,0.0,0.0,0.03,29,4,4
14741,2016.0,0.0,0.02,0.0,0.0,0.03,30,10,10
14742,2009.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14743,2009.0,0.0,0.0,0.03,0.0,0.03,19,7,7
14744,1995.0,0.0,0.0,0.03,0.0,0.03,21,8,8
14745,2012.0,0.0,0.02,0.0,0.0,0.03,4,0,0
14746,2003.0,0.0,0.02,0.0,0.01,0.03,13,11,11
14747,2009.0,0.0,0.0,0.03,0.0,0.03,19,2,2
14748,2001.0,0.0,0.0,0.03,0.0,0.03,16,3,3
14749,2012.0,0.0,0.0,0.03,0.0,0.03,19,0,0
14750,2011.0,0.02,0.0,0.0,0.0,0.03,2,0,0
14751,2012.0,0.0,0.0,0.03,0.0,0.03,17,0,0
14752,2006.0,0.01,0.01,0.0,0.0,0.03,16,9,9
14753,2003.0,0.01,0.0,0.01,0.0,0.03,7,8,8
14754,2007.0,0.0,0.0,0.03,0.0,0.03,16,2,2
14755,2009.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14756,2009.0,0.02,0.0,0.0,0.0,0.03,19,4,4
14757,2015.0,0.02,0.0,0.0,0.01,0.03,20,1,1
14758,2016.0,0.0,0.03,0.0,0.0,0.03,13,6,6
14759,1995.0,0.0,0.0,0.03,0.0,0.03,15,10,10
14760,2015.0,0.02,0.0,0.0,0.01,0.03,18,0,0
14761,2006.0,0.0,0.0,0.03,0.0,0.03,16,2,2
14762,2003.0,0.02,0.01,0.0,0.0,0.03,6,6,6
14763,2014.0,0.02,0.0,0.0,0.0,0.03,30,10,10
14764,2011.0,0.02,0.0,0.0,0.0,0.03,26,6,6
14765,2003.0,0.02,0.01,0.0,0.0,0.03,29,5,5
14766,2014.0,0.0,0.0,0.03,0.0,0.03,17,1,1
14767,2014.0,0.02,0.0,0.0,0.0,0.03,28,8,8
14768,2006.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14769,2013.0,0.0,0.0,0.03,0.0,0.03,2,2,2
14770,2007.0,0.01,0.01,0.0,0.0,0.03,13,9,9
14771,2003.0,0.02,0.01,0.0,0.0,0.03,7,0,0
14772,2008.0,0.0,0.0,0.03,0.0,0.03,28,1,1
14773,2012.0,0.0,0.0,0.03,0.0,0.03,19,0,0
14774,2006.0,0.0,0.0,0.03,0.0,0.03,16,1,1
14775,2006.0,0.02,0.0,0.0,0.0,0.03,4,0,0
14776,2003.0,0.02,0.01,0.0,0.0,0.03,6,0,0
14777,2011.0,0.0,0.02,0.0,0.0,0.03,4,11,11
14778,2009.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14779,2016.0,0.02,0.0,0.0,0.0,0.03,2,3,3
14780,2004.0,0.02,0.01,0.0,0.0,0.03,6,7,7
14781,2014.0,0.0,0.02,0.0,0.0,0.03,13,6,6
14782,1996.0,0.01,0.01,0.0,0.0,0.03,15,4,4
14783,2004.0,0.0,0.02,0.0,0.0,0.03,13,7,7
14784,2010.0,0.0,0.02,0.0,0.01,0.03,13,7,7
14785,2004.0,0.01,0.01,0.0,0.0,0.03,16,0,0
14786,2006.0,0.0,0.02,0.0,0.0,0.03,13,8,8
14787,2007.0,0.0,0.0,0.03,0.0,0.03,4,0,0
14788,2011.0,0.0,0.02,0.0,0.01,0.03,13,9,9
14789,1997.0,0.01,0.01,0.0,0.0,0.03,15,0,0
14790,1995.0,0.0,0.0,0.02,0.0,0.03,15,4,4
14791,2010.0,0.0,0.02,0.0,0.01,0.03,13,8,8
14792,2006.0,0.02,0.01,0.0,0.0,0.03,29,10,10
14793,2001.0,0.0,0.0,0.03,0.0,0.03,16,9,9
14794,2002.0,0.0,0.0,0.03,0.0,0.03,16,6,6
14795,2014.0,0.0,0.0,0.03,0.0,0.03,20,1,1
14796,2012.0,0.0,0.02,0.0,0.01,0.03,17,1,1
14797,2008.0,0.0,0.02,0.0,0.0,0.03,13,0,0
14798,2009.0,0.02,0.0,0.0,0.0,0.03,26,9,9
14799,2005.0,0.02,0.0,0.0,0.0,0.03,13,7,7
14800,2010.0,0.0,0.0,0.03,0.0,0.03,19,1,1
14801,2004.0,0.02,0.01,0.0,0.0,0.03,7,10,10
